date,season,neutral,playoff,team1,team2,elo1,elo2,score1,score2,elo_prob1,result1
2012-10-07,2012,0,0,SF,BUF,1629.116,1453.06,45,3,0.791220801514448,1.0
2012-10-07,2012,0,0,JAX,CHI,1396.72,1551.48,3,41,0.3655360140696483,0.0
2012-10-07,2012,0,0,IND,GB,1382.433,1615.437,30,27,0.26902249072715845,1.0
2012-10-07,2012,0,0,PIT,PHI,1557.943,1552.732,16,14,0.5891622971382786,1.0
2012-10-07,2012,0,0,MIN,TEN,1485.812,1454.393,30,7,0.6261372617977341,1.0
2012-10-07,2012,0,0,NE,DEN,1673.756,1494.423,31,21,0.792377155945257,1.0
2012-10-07,2012,0,0,NYG,CLE,1601.168,1364.371,41,27,0.8426927800301894,1.0
2012-10-08,2012,0,0,NYJ,HOU,1490.48,1618.543,17,23,0.40043446153120404,0.0
2012-10-11,2012,0,0,TEN,PIT,1432.185,1566.467,26,23,0.39132734021177934,1.0
2012-10-14,2012,0,0,CLE,CIN,1357.243,1516.953,34,24,0.35965777468462057,1.0
2012-10-14,2012,0,0,WSH,MIN,1422.721,1508.02,38,26,0.45889574188209437,1.0
2012-10-14,2012,0,0,TB,KC,1374.586,1414.573,38,10,0.5249670181707314,1.0
2012-10-14,2012,0,0,SF,NYG,1642.661,1608.295,3,26,0.6294774826729218,0.0
2012-10-14,2012,0,0,SEA,NE,1512.307,1682.25,24,23,0.34632989689721555,1.0
2012-10-14,2012,0,0,BAL,DAL,1634.565,1467.68,31,29,0.7832936296694645,1.0
2012-10-14,2012,0,0,PHI,DET,1544.209,1475.164,23,26,0.672214124335122,0.0
2012-10-14,2012,0,0,NYJ,IND,1474.96,1404.183,35,9,0.674988412470643,1.0
2012-10-14,2012,0,0,HOU,GB,1634.063,1593.688,24,42,0.6364458909966987,0.0
2012-10-14,2012,0,0,ARI,BUF,1505.863,1439.515,16,19,0.6722493490394169,0.0
2012-10-14,2012,0,0,ATL,OAK,1640.766,1425.877,23,20,0.8253844575752891,1.0
2012-10-14,2012,0,0,MIA,LAR,1498.845,1413.445,17,14,0.69247132045721,1.0
2012-10-15,2012,0,0,LAC,DEN,1549.621,1485.929,24,35,0.6651962439686468,0.0
2012-10-18,2012,0,0,SF,SEA,1600.109,1521.72,13,6,0.6863141764204068,1.0
2012-10-21,2012,0,0,HOU,BAL,1594.035,1638.706,43,13,0.5198039554218348,1.0
2012-10-21,2012,0,0,BUF,TEN,1459.581,1449.316,34,35,0.5964312045235419,0.0
2012-10-21,2012,0,0,CAR,DAL,1429.013,1463.538,14,19,0.535025310775005,0.0
2012-10-21,2012,0,0,CIN,PIT,1485.229,1549.336,17,24,0.4900258495190268,0.0
2012-10-21,2012,0,0,IND,CLE,1384.689,1388.967,17,13,0.576150299866686,1.0
2012-10-21,2012,0,0,NYG,WSH,1650.847,1450.12,27,23,0.813107265586357,1.0
2012-10-21,2012,0,0,MIN,ARI,1480.62,1485.797,21,14,0.5733075872339285,1.0
2012-10-21,2012,0,0,LAR,GB,1405.76,1633.716,20,30,0.2762623152142602,0.0
2012-10-21,2012,0,0,NE,NYJ,1672.837,1494.453,29,26,0.7920308503532227,1.0
2012-10-21,2012,0,0,TB,NO,1405.487,1551.132,28,35,0.3770879806488755,0.0
2012-10-21,2012,0,0,OAK,JAX,1421.784,1370.417,26,23,0.648546443867983,1.0
2012-10-22,2012,0,0,CHI,DET,1577.782,1495.355,13,7,0.6901489617327784,1.0
2012-10-25,2012,0,0,MIN,TB,1497.413,1390.003,17,36,0.7195963338288596,0.0
2012-10-28,2012,1,0,NE,LAR,1677.772,1393.2,45,7,0.8338842673849015,1.0
2012-10-28,2012,0,0,PHI,ATL,1524.017,1644.859,17,30,0.41220819537834086,0.0
2012-10-28,2012,0,0,TEN,IND,1458.024,1397.642,13,19,0.6604538492777615,0.0
2012-10-28,2012,0,0,NYJ,MIA,1489.519,1506.53,9,30,0.5585876952551797,0.0
2012-10-28,2012,0,0,KC,OAK,1383.671,1430.698,16,26,0.5152302248664815,0.0
2012-10-28,2012,0,0,GB,JAX,1646.276,1361.503,24,15,0.87547637982341,1.0
2012-10-28,2012,0,0,DET,SEA,1484.423,1509.826,28,24,0.5462360704980529,1.0
2012-10-28,2012,0,0,DEN,NO,1521.674,1566.617,34,14,0.5180188669968607,1.0
2012-10-28,2012,0,0,CHI,CAR,1588.714,1409.254,23,22,0.7942201660284284,1.0
2012-10-28,2012,0,0,DAL,NYG,1483.297,1655.96,24,29,0.34205582391086287,0.0
2012-10-28,2012,0,0,PIT,WSH,1570.193,1445.007,27,12,0.7387073510657864,1.0
2012-10-28,2012,0,0,CLE,LAC,1376.015,1513.876,7,6,0.3874893536137352,1.0
2012-10-29,2012,0,0,ARI,SF,1469.005,1612.003,3,24,0.38003288162617593,0.0
2012-11-01,2012,0,0,LAC,KC,1505.225,1358.245,31,13,0.7633029980130712,1.0
2012-11-04,2012,0,0,TEN,CHI,1430.249,1591.168,20,51,0.35582185907841807,0.0
2012-11-04,2012,0,0,OAK,TB,1456.124,1437.432,32,42,0.6059467862346123,0.0
2012-11-04,2012,0,0,SEA,MIN,1495.811,1449.983,30,20,0.6410784971373289,1.0
2012-11-04,2012,0,0,WSH,CAR,1432.21,1406.8,13,21,0.614410359157383,0.0
2012-11-04,2012,0,0,HOU,BUF,1626.072,1450.873,21,9,0.7933312524586213,1.0
2012-11-04,2012,0,0,CIN,DEN,1464.372,1550.105,23,31,0.45743130976943674,0.0
2012-11-04,2012,0,0,ATL,DAL,1666.495,1471.345,19,13,0.8081009914987014,1.0
2012-11-04,2012,0,0,GB,ARI,1650.956,1445.744,31,17,0.8169183969280964,1.0
2012-11-04,2012,0,0,NYG,PIT,1667.912,1582.989,20,24,0.6929342394325652,0.0
2012-11-04,2012,0,0,IND,MIA,1425.416,1542.467,23,20,0.4166801600903184,1.0
2012-11-04,2012,0,0,JAX,DET,1356.822,1498.439,14,31,0.3834815786482964,0.0
2012-11-04,2012,0,0,CLE,BAL,1384.665,1606.669,15,25,0.28216300061328936,0.0
2012-11-05,2012,0,0,NO,PHI,1538.186,1502.382,28,13,0.6304877256945358,1.0
2012-11-08,2012,0,0,JAX,IND,1334.952,1441.727,10,27,0.43135956822311966,0.0
2012-11-11,2012,0,0,PHI,DAL,1483.354,1464.984,23,38,0.6071250071276243,0.0
2012-11-11,2012,0,0,CAR,DEN,1435.546,1570.575,14,36,0.3917480982702764,0.0
2012-11-11,2012,0,0,CHI,HOU,1615.435,1635.349,6,13,0.5508692853938035,0.0
2012-11-11,2012,0,0,CIN,NYG,1443.903,1643.618,31,13,0.3080455783056591,1.0
2012-11-11,2012,0,0,MIA,TEN,1526.156,1405.982,3,37,0.7339271820338441,0.0
2012-11-11,2012,0,0,MIN,DET,1434.199,1520.309,34,24,0.46155296260938483,1.0
2012-11-11,2012,0,0,NO,ATL,1557.214,1672.857,31,27,0.4207303655991846,1.0
2012-11-11,2012,0,0,NE,BUF,1688.329,1441.597,37,31,0.8510896265718291,1.0
2012-11-11,2012,0,0,BAL,OAK,1619.574,1425.306,55,20,0.8080946750325197,1.0
2012-11-11,2012,0,0,SEA,NYJ,1511.595,1453.582,28,7,0.6577199946617274,1.0
2012-11-11,2012,0,0,TB,LAC,1468.25,1517.466,34,24,0.5113754667010662,1.0
2012-11-11,2012,0,0,SF,LAR,1635.263,1382.642,24,24,0.854622817957776,0.5
2012-11-12,2012,0,0,PIT,KC,1607.283,1346.004,16,13,0.8607564163301367,1.0
2012-11-15,2012,0,0,BUF,MIA,1436.738,1468.404,19,14,0.5350537310288185,1.0
2012-11-18,2012,0,0,LAR,NYJ,1393.67,1434.26,13,27,0.5250906752721342,0.0
2012-11-18,2012,0,0,DAL,CLE,1500.587,1371.761,23,20,0.7422570100727713,1.0
2012-11-18,2012,0,0,WSH,PHI,1403.465,1447.75,31,6,0.5195984608756533,1.0
2012-11-18,2012,0,0,KC,CIN,1342.803,1486.854,6,28,0.37805718131065885,0.0
2012-11-18,2012,0,0,NE,IND,1693.187,1466.698,59,24,0.8352558909532898,1.0
2012-11-18,2012,0,0,PIT,BAL,1610.484,1631.342,10,13,0.5518705840484992,0.0
2012-11-18,2012,0,0,OAK,NO,1413.537,1576.072,17,38,0.35281334087342114,0.0
2012-11-18,2012,0,0,ATL,ARI,1653.999,1437.336,23,19,0.8256776573399434,1.0
2012-11-18,2012,0,0,CAR,TB,1411.201,1490.977,21,27,0.4697345333316189,0.0
2012-11-18,2012,0,0,DEN,LAC,1594.919,1494.739,30,23,0.7117125515135886,1.0
2012-11-18,2012,0,0,DET,GB,1494.628,1659.364,20,24,0.35033881203531203,0.0
2012-11-18,2012,0,0,HOU,JAX,1659.318,1309.982,43,37,0.9110180495588345,1.0
2012-11-19,2012,0,0,SF,CHI,1624.236,1591.466,32,7,0.6273218117723215,1.0
2012-11-22,2012,0,0,NYJ,NE,1463.566,1703.146,19,49,0.26143622630272795,0.0
2012-11-22,2012,0,0,DAL,WSH,1506.876,1433.82,31,38,0.6766190342576207,0.0
2012-11-22,2012,0,0,DET,HOU,1483.534,1662.079,31,34,0.33139718764038323,0.0
2012-11-25,2012,0,0,JAX,TEN,1307.22,1463.734,24,19,0.365578900333301,1.0
2012-11-25,2012,0,0,TB,ATL,1509.485,1658.708,23,24,0.37438049100662596,0.0
2012-11-25,2012,0,0,NYG,GB,1600.667,1670.458,38,10,0.48119473751845177,1.0
2012-11-25,2012,0,0,NO,SF,1597.573,1646.877,21,31,0.5102235123078123,0.0
2012-11-25,2012,0,0,MIA,SEA,1452.442,1530.916,24,21,0.469471583436466,1.0
2012-11-25,2012,0,0,KC,DEN,1319.306,1605.701,9,17,0.2128035601731734,0.0
2012-11-25,2012,0,0,IND,BUF,1456.739,1452.7,20,13,0.5877934026578079,1.0
2012-11-25,2012,0,0,CLE,PIT,1365.472,1594.55,20,14,0.2739290031266128,1.0
2012-11-25,2012,0,0,CIN,OAK,1510.351,1392.037,34,10,0.7322018762875259,1.0
2012-11-25,2012,0,0,CHI,MIN,1568.825,1459.88,28,10,0.7199071035651071,1.0
2012-11-25,2012,0,0,ARI,LAR,1432.628,1364.365,17,31,0.6714238501694861,0.0
2012-11-25,2012,0,0,LAC,BAL,1483.957,1647.276,13,16,0.35375046316344483,0.0
2012-11-26,2012,0,0,PHI,CAR,1417.395,1392.693,22,30,0.612741528576726,0.0
2012-11-29,2012,0,0,ATL,NO,1663.796,1572.332,23,13,0.6987224699200137,1.0
2012-12-02,2012,0,0,BUF,JAX,1436.493,1330.729,34,18,0.7148689967085057,1.0
2012-12-02,2012,0,0,DAL,PHI,1476.309,1388.703,38,33,0.6965613808127737,1.0
2012-12-02,2012,0,0,DEN,TB,1614.425,1504.397,31,23,0.7229664773460102,1.0
2012-12-02,2012,0,0,DET,IND,1474.512,1472.946,33,35,0.5836392358113418,0.0
2012-12-02,2012,0,0,NYJ,ARI,1446.515,1393.256,7,6,0.652941583159243,1.0
2012-12-02,2012,0,0,TEN,HOU,1440.226,1671.101,10,24,0.26866052161254145,0.0
2012-12-02,2012,0,0,OAK,CLE,1376.692,1395.752,17,20,0.5534018615447154,0.0
2012-12-02,2012,0,0,GB,MIN,1636.246,1445.217,23,14,0.8042968597049431,1.0
2012-12-02,2012,0,0,MIA,NE,1466.931,1720.197,16,23,0.24725822492764984,0.0
2012-12-02,2012,0,0,LAR,SF,1403.736,1672.119,16,13,0.23092466224221478,1.0
2012-12-02,2012,0,0,KC,CAR,1310.582,1421.386,27,21,0.4241082666586901,1.0
2012-12-02,2012,0,0,CHI,SEA,1583.488,1516.427,17,23,0.6712552259081087,0.0
2012-12-02,2012,0,0,BAL,PIT,1656.888,1564.27,20,23,0.7028576508066922,0.0
2012-12-02,2012,0,0,LAC,CIN,1474.345,1525.696,13,20,0.5084913926412508,0.0
2012-12-03,2012,0,0,WSH,NYG,1464.386,1634.879,17,16,0.34520047380952695,1.0
2012-12-06,2012,0,0,OAK,DEN,1360.672,1625.312,13,26,0.23378354851149075,0.0
2012-12-09,2012,0,0,TB,PHI,1493.509,1378.868,21,23,0.7286660399779092,0.0
2012-12-09,2012,0,0,PIT,LAC,1585.548,1452.599,24,34,0.747080781448884,0.0
2012-12-09,2012,0,0,BUF,LAR,1450.811,1427.054,12,15,0.612640377418101,0.0
2012-12-09,2012,0,0,JAX,NYJ,1316.411,1450.936,10,17,0.3925211220583662,0.0
2012-12-09,2012,0,0,CAR,ATL,1398.908,1676.732,30,20,0.22256075870075928,1.0
2012-12-09,2012,0,0,CIN,DAL,1547.442,1486.145,19,20,0.6636114682713432,0.0
2012-12-09,2012,0,0,CLE,KC,1411.772,1333.06,30,7,0.6851983957215446,1.0
2012-12-09,2012,0,0,IND,TEN,1486.419,1426.229,27,23,0.6630218764435816,1.0
2012-12-09,2012,0,0,GB,DET,1643.934,1461.039,27,20,0.7978911880676126,1.0
2012-12-09,2012,0,0,MIN,CHI,1437.529,1555.276,21,14,0.41442114121999607,1.0
2012-12-09,2012,0,0,NYG,NO,1625.453,1559.396,52,27,0.6693893791517164,1.0
2012-12-09,2012,0,0,SEA,ARI,1544.639,1388.835,58,0,0.7712272205048587,1.0
2012-12-09,2012,0,0,SF,MIA,1648.8,1457.247,27,13,0.806246902385195,1.0
2012-12-09,2012,0,0,WSH,BAL,1473.812,1635.61,31,28,0.3569333270779876,1.0
2012-12-10,2012,0,0,NE,HOU,1729.882,1685.097,42,14,0.6411455881568137,1.0
2012-12-13,2012,0,0,PHI,CIN,1396.518,1537.527,13,34,0.38244834000600963,0.0
2012-12-16,2012,0,0,MIA,JAX,1448.229,1300.234,24,3,0.7631485060132343,1.0
2012-12-16,2012,0,0,NE,SF,1752.144,1657.818,34,41,0.7041391686442647,0.0
2012-12-16,2012,0,0,OAK,KC,1349.028,1314.909,15,0,0.6284929524221374,1.0
2012-12-16,2012,0,0,BAL,DEN,1617.171,1636.956,17,34,0.5529138020146677,0.0
2012-12-16,2012,0,0,ATL,NYG,1635.692,1645.124,34,0,0.5666411771555424,1.0
2012-12-16,2012,0,0,HOU,IND,1662.835,1496.386,29,17,0.7825802445011297,1.0
2012-12-16,2012,0,0,NO,TB,1539.725,1475.859,41,0,0.6664496704665269,1.0
2012-12-16,2012,0,0,LAR,MIN,1445.112,1462.044,22,36,0.5583116968824824,0.0
2012-12-16,2012,0,0,BUF,SEA,1432.753,1560.876,17,50,0.4000571154193637,0.0
2012-12-16,2012,0,0,CHI,GB,1530.761,1651.169,13,21,0.41232173792160975,0.0
2012-12-16,2012,0,0,CLE,WSH,1429.923,1492.251,21,38,0.49392319548719393,0.0
2012-12-16,2012,0,0,ARI,DET,1372.598,1453.804,38,10,0.4676882182840761,1.0
2012-12-16,2012,0,0,LAC,CAR,1492.524,1439.948,7,31,0.651293206402318,0.0
2012-12-16,2012,0,0,DAL,PIT,1496.06,1545.623,27,24,0.5126159614644491,1.0
2012-12-17,2012,0,0,TEN,NYJ,1416.262,1467.113,14,10,0.5082238291305681,1.0
2012-12-22,2012,0,0,DET,ATL,1418.3,1664.87,18,31,0.25272588295856696,0.0
2012-12-23,2012,0,0,BAL,NYG,1583.842,1615.946,33,14,0.5378460548439935,1.0
2012-12-23,2012,0,0,NYJ,LAC,1451.772,1447.43,17,27,0.5874562407642456,0.0
2012-12-23,2012,0,0,SEA,SF,1588.995,1689.851,42,13,0.43832312467422624,1.0
2012-12-23,2012,0,0,PIT,CIN,1532.468,1560.971,10,13,0.5416206145182709,0.0
2012-12-23,2012,0,0,PHI,WSH,1373.074,1521.413,20,27,0.373187443521313,0.0
2012-12-23,2012,0,0,MIA,BUF,1461.016,1404.633,24,10,0.6577395315436874,1.0
2012-12-23,2012,0,0,KC,IND,1295.748,1486.695,13,20,0.31806152425849527,0.0
2012-12-23,2012,0,0,JAX,NE,1287.447,1720.111,16,23,0.10492272336991199,0.0
2012-12-23,2012,0,0,HOU,MIN,1672.525,1493.536,6,23,0.794972525014529,0.0
2012-12-23,2012,0,0,GB,TEN,1669.212,1431.603,55,7,0.843921579691843,1.0
2012-12-23,2012,0,0,DEN,CLE,1670.285,1400.762,34,12,0.8652692618335703,1.0
2012-12-23,2012,0,0,DAL,NO,1509.215,1562.507,31,34,0.5066611571500116,0.0
2012-12-23,2012,0,0,ARI,CHI,1408.102,1512.718,13,28,0.43421238929574596,0.0
2012-12-23,2012,0,0,CAR,OAK,1485.042,1368.188,17,6,0.7299399861936096,1.0
2012-12-23,2012,0,0,TB,LAR,1453.077,1413.621,13,28,0.6325737801920961,0.0
2012-12-30,2012,0,0,SF,ARI,1651.72,1383.959,27,13,0.8641559315139697,1.0
2012-12-30,2012,0,0,PIT,CLE,1516.896,1393.836,24,10,0.7359904366028842,1.0
2012-12-30,2012,0,0,BUF,NYJ,1387.587,1422.136,28,9,0.5328340111904233,1.0
2012-12-30,2012,0,0,NYG,PHI,1589.216,1357.755,42,7,0.8381644851861936,1.0
2012-12-30,2012,0,0,ATL,TB,1677.554,1415.473,17,22,0.8612931282076813,0.0
2012-12-30,2012,0,0,CIN,BAL,1576.543,1610.571,23,17,0.5316906428742125,1.0
2012-12-30,2012,0,0,IND,HOU,1499.531,1620.322,28,16,0.40888286262569606,1.0
2012-12-30,2012,0,0,DEN,KC,1677.211,1282.913,38,3,0.9299683638675424,1.0
2012-12-30,2012,0,0,SEA,LAR,1627.126,1451.226,20,13,0.7923437696152457,1.0
2012-12-30,2012,0,0,DET,CHI,1405.616,1536.861,24,26,0.3954095376264132,0.0
2012-12-30,2012,0,0,LAC,OAK,1477.066,1356.261,24,21,0.7349914570965022,1.0
2012-12-30,2012,0,0,MIN,GB,1545.739,1679.412,37,34,0.3928333215635494,1.0
2012-12-30,2012,0,0,NO,CAR,1576.913,1496.969,38,44,0.6869029954717294,0.0
2012-12-30,2012,0,0,NE,MIA,1723.941,1478.062,28,0,0.8498617385387084,1.0
2012-12-30,2012,0,0,TEN,JAX,1421.403,1283.616,38,20,0.7518627490565648,1.0
2012-12-30,2012,0,0,WSH,DAL,1536.732,1494.808,28,18,0.6378215902044737,1.0
2013-01-05,2012,0,1,GB,MIN,1662.31,1562.84,24,10,0.710477156199607,1.0
2013-01-05,2012,0,1,HOU,CIN,1589.815,1594.026,19,13,0.576937171747442,1.0
2013-01-06,2012,0,1,BAL,IND,1593.088,1530.037,24,9,0.6661745818084087,1.0
2013-01-06,2012,0,1,WSH,SEA,1552.776,1634.621,14,24,0.4644806765837797,0.0
2013-01-12,2012,0,1,SF,GB,1657.759,1676.397,45,31,0.5556547020537748,1.0
2013-01-12,2012,0,1,DEN,BAL,1681.145,1610.047,35,38,0.6757031211598578,0.0
2013-01-13,2012,0,1,NE,HOU,1732.387,1605.471,41,28,0.7428615521745388,1.0
2013-01-13,2012,0,1,ATL,SEA,1641.02,1657.265,30,28,0.5579704084804061,1.0
2013-01-20,2012,0,1,ATL,SF,1650.269,1680.762,24,28,0.5383473027985807,0.0
2013-01-20,2012,0,1,NE,BAL,1744.468,1630.334,13,28,0.7295000434051282,0.0
2013-02-03,2012,1,1,BAL,SF,1674.833,1698.732,34,31,0.46526364739349296,1.0
2013-09-05,2013,0,0,DEN,BAL,1608.906,1628.207,49,27,0.5556588461342052,1.0
2013-09-08,2013,0,0,DAL,NYG,1487.509,1567.612,36,31,0.4696558431239462,1.0
2013-09-08,2013,0,0,SF,GB,1624.169,1603.929,34,28,0.6104267200204138,1.0
2013-09-08,2013,0,0,LAR,ARI,1464.154,1420.28,27,24,0.6403378149676155,1.0
2013-09-08,2013,0,0,BUF,NE,1444.702,1634.979,21,23,0.31943869409951153,0.0
2013-09-08,2013,0,0,CHI,CIN,1532.011,1553.913,24,21,0.5521255360872167,1.0
2013-09-08,2013,0,0,CLE,MIA,1422.474,1481.411,10,23,0.4984156997528504,0.0
2013-09-08,2013,0,0,IND,OAK,1510.386,1401.486,21,17,0.7210039839932767,1.0
2013-09-08,2013,0,0,DET,MIN,1432.974,1534.169,34,24,0.4392895018555856,1.0
2013-09-08,2013,0,0,JAX,KC,1348.879,1354.319,2,28,0.57517599047601,0.0
2013-09-08,2013,0,0,NO,ATL,1533.575,1589.867,23,17,0.5025962810669811,1.0
2013-09-08,2013,0,0,NYJ,TB,1431.781,1469.671,18,17,0.5290408471944035,1.0
2013-09-08,2013,0,0,PIT,TEN,1521.347,1457.8,9,16,0.6667629301433726,0.0
2013-09-08,2013,0,0,CAR,SEA,1519.013,1600.343,7,12,0.46658220241721005,0.0
2013-09-09,2013,0,0,WSH,PHI,1521.755,1400.368,27,33,0.7361943435515372,0.0
2013-09-09,2013,0,0,LAC,HOU,1490.732,1563.927,28,31,0.47861528757048527,0.0
2013-09-12,2013,0,0,NE,NYJ,1641.78,1438.095,13,10,0.8171877436587968,1.0
2013-09-15,2013,0,0,TB,NO,1463.357,1552.472,14,16,0.454260188027803,0.0
2013-09-15,2013,0,0,CHI,MIN,1543.93,1507.258,31,30,0.633682690188277,1.0
2013-09-15,2013,0,0,BUF,CAR,1437.901,1502.063,24,23,0.49242767535915244,1.0
2013-09-15,2013,0,0,PHI,LAC,1432.053,1477.246,30,33,0.5173594127695909,0.0
2013-09-15,2013,0,0,GB,WSH,1589.702,1490.071,38,20,0.7083544095021698,1.0
2013-09-15,2013,0,0,NYG,DEN,1548.787,1635.606,23,41,0.4561982690539248,0.0
2013-09-15,2013,0,0,BAL,CLE,1601.508,1395.549,14,6,0.8164901177918663,1.0
2013-09-15,2013,0,0,SEA,SF,1617.294,1638.397,29,3,0.551610815687422,1.0
2013-09-15,2013,0,0,IND,MIA,1518.402,1508.336,20,24,0.595683295329941,0.0
2013-09-15,2013,0,0,OAK,JAX,1393.469,1309.253,19,9,0.6906632158175758,1.0
2013-09-15,2013,0,0,ARI,DET,1411.08,1459.884,25,21,0.5134353785021619,1.0
2013-09-15,2013,0,0,HOU,TEN,1577.413,1487.703,30,24,0.6992088261064371,1.0
2013-09-15,2013,0,0,KC,DAL,1393.945,1506.335,17,16,0.4216536916021551,1.0
2013-09-15,2013,0,0,ATL,LAR,1570.97,1473.355,31,24,0.7072032046803698,1.0
2013-09-16,2013,0,0,CIN,PIT,1541.995,1491.445,20,10,0.64812195636846,1.0
2013-09-19,2013,0,0,PHI,KC,1417.267,1401.99,16,26,0.60351331507303,0.0
2013-09-22,2013,0,0,TEN,LAC,1477.122,1492.032,20,17,0.559852944743535,1.0
2013-09-22,2013,0,0,SEA,JAX,1645.546,1295.889,45,17,0.9109933872491507,1.0
2013-09-22,2013,0,0,SF,IND,1610.144,1498.194,7,27,0.7238266320158144,0.0
2013-09-22,2013,0,0,WSH,DET,1474.765,1444.652,20,27,0.6232645731500189,0.0
2013-09-22,2013,0,0,DAL,LAR,1498.29,1462.446,31,7,0.6309529289763772,1.0
2013-09-22,2013,0,0,BAL,HOU,1608.303,1587.994,30,9,0.6086448109244963,1.0
2013-09-22,2013,0,0,CAR,NYG,1495.151,1521.46,38,0,0.5457919544183026,1.0
2013-09-22,2013,0,0,CIN,GB,1557.468,1605.007,34,30,0.5149038443030576,1.0
2013-09-22,2013,0,0,MIA,ATL,1528.544,1581.879,27,23,0.5063398533861192,1.0
2013-09-22,2013,0,0,MIN,CLE,1502.518,1388.754,27,31,0.7249110226486037,0.0
2013-09-22,2013,0,0,NO,ARI,1562.586,1426.312,31,7,0.7511798252922499,1.0
2013-09-22,2013,0,0,NE,TB,1646.118,1453.243,23,3,0.8083200468594209,1.0
2013-09-22,2013,0,0,NYJ,BUF,1433.757,1444.813,27,20,0.5649911413132407,1.0
2013-09-22,2013,0,0,PIT,CHI,1475.972,1548.67,23,40,0.4782404362776091,0.0
2013-09-23,2013,0,0,DEN,OAK,1662.932,1406.833,37,21,0.856919589174487,1.0
2013-09-26,2013,0,0,LAR,SF,1440.358,1561.495,11,35,0.4098944209737386,0.0
2013-09-29,2013,0,0,BUF,BAL,1427.643,1630.896,23,20,0.30454360371237005,1.0
2013-09-29,2013,0,0,ATL,NE,1566.407,1656.187,23,30,0.4519158338198961,0.0
2013-09-29,2013,1,0,PIT,MIN,1447.807,1476.706,27,34,0.4606265285683688,0.0
2013-09-29,2013,0,0,KC,NYG,1432.527,1489.45,31,7,0.5023833228371103,1.0
2013-09-29,2013,0,0,JAX,IND,1291.119,1546.843,3,37,0.24522780194804975,0.0
2013-09-29,2013,0,0,TEN,NYJ,1488.736,1450.927,38,13,0.6318245107779243,1.0
2013-09-29,2013,0,0,CLE,CIN,1414.565,1572.634,17,6,0.36119223808018464,1.0
2013-09-29,2013,0,0,OAK,WSH,1400.105,1447.226,14,24,0.5147592000719418,0.0
2013-09-29,2013,0,0,DEN,PHI,1669.66,1386.73,52,20,0.8749042430311055,1.0
2013-09-29,2013,0,0,LAC,DAL,1480.418,1520.377,30,21,0.523718410145208,1.0
2013-09-29,2013,0,0,TB,ARI,1443.174,1412.221,10,13,0.622952331026654,0.0
2013-09-29,2013,0,0,HOU,SEA,1565.4,1650.316,20,23,0.4593224482058913,0.0
2013-09-29,2013,0,0,DET,CHI,1472.191,1576.835,40,32,0.4336769869689212,1.0
2013-09-30,2013,0,0,NO,MIA,1576.677,1544.017,38,17,0.6276836690633735,1.0
2013-10-03,2013,0,0,CLE,BUF,1447.301,1448.029,37,24,0.5808938590246837,1.0
2013-10-06,2013,0,0,DAL,DEN,1499.249,1676.84,48,51,0.33503682957881936,0.0
2013-10-06,2013,0,0,IND,SEA,1563.211,1663.268,34,28,0.4385862752491204,1.0
2013-10-06,2013,0,0,LAR,JAX,1413.998,1274.752,34,20,0.7543051266209846,1.0
2013-10-06,2013,0,0,OAK,LAC,1374.687,1501.547,27,17,0.40331760127503574,1.0
2013-10-06,2013,0,0,CHI,NO,1551.917,1598.167,18,26,0.5128796981125265,0.0
2013-10-06,2013,0,0,SF,HOU,1587.855,1552.448,34,3,0.630052930996481,1.0
2013-10-06,2013,0,0,TEN,KC,1510.911,1463.852,17,26,0.6461186731691204,0.0
2013-10-06,2013,0,0,NYG,PHI,1458.125,1379.551,21,36,0.6827301586445502,0.0
2013-10-06,2013,0,0,MIA,BAL,1522.527,1610.51,23,26,0.4571598618710545,0.0
2013-10-06,2013,0,0,CIN,NE,1539.898,1675.286,13,6,0.389023257992533,1.0
2013-10-06,2013,0,0,ARI,CAR,1430.62,1527.161,22,6,0.44402132708392567,1.0
2013-10-06,2013,0,0,GB,DET,1589.841,1497.109,22,9,0.7015006793640762,1.0
2013-10-07,2013,0,0,ATL,NYJ,1547.308,1428.751,28,30,0.7329544153948251,0.0
2013-10-10,2013,0,0,CHI,NYG,1528.561,1416.859,27,21,0.726110997716686,1.0
2013-10-13,2013,0,0,DEN,JAX,1685.898,1263.065,35,19,0.9397617779428129,1.0
2013-10-13,2013,0,0,MIN,CAR,1495.528,1495.814,10,35,0.5805082151686966,0.0
2013-10-13,2013,0,0,DAL,WSH,1490.191,1472.644,31,16,0.6067762408669471,1.0
2013-10-13,2013,0,0,CLE,DET,1468.252,1482.954,17,31,0.5642432070681928,0.0
2013-10-13,2013,0,0,HOU,LAR,1528.624,1425.686,13,38,0.7125522536395754,0.0
2013-10-13,2013,0,0,TB,PHI,1424.774,1420.816,20,31,0.5882138057945336,0.0
2013-10-13,2013,0,0,SF,ARI,1611.679,1461.967,32,20,0.7652945062126597,1.0
2013-10-13,2013,0,0,SEA,TEN,1641.505,1479.085,20,13,0.7777058249521911,1.0
2013-10-13,2013,0,0,BAL,GB,1623.323,1603.996,17,19,0.6080189753990799,0.0
2013-10-13,2013,0,0,NYJ,PIT,1446.54,1428.985,6,19,0.605262111568275,0.0
2013-10-13,2013,0,0,NE,NO,1649.511,1621.523,30,27,0.6192780782342051,1.0
2013-10-13,2013,0,0,KC,OAK,1495.679,1403.707,24,7,0.6997874979033732,1.0
